param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,k,ID
0.09809,1.81975,0.8032,2.12935,1.13363,0.3954,1.35733,2.004,1.84804,1.18071,0.92894,0.5694,0.00618,0.6091,0.00014,0.00192,1.02091,0.71498,0.08106,0.03457,400
0.12113,1.86146,0.25822,2.26413,0.66624,1.92836,0.28741,2.21778,1.81455,0.79183,1.14566,0.74867,0.40647,0.4698,0.002,0.00508,0.90152,0.5484,0.13334,0.02649,401
0.38748,1.14386,0.01462,1.80826,1.05502,0.70048,0.48579,1.54229,1.34719,0.82464,1.03922,0.51398,0.00402,0.79917,0.0462,0.01412,1.76956,1.04821,0.02659,0.0741,402
0.09274,2.04025,0.11636,2.3058,1.54494,1.16887,1.25604,2.55575,2.37169,1.73635,1.20127,0.52823,0.06206,0.75023,0.01777,0.00136,1.81486,1.32224,0.06037,0.0769,403
0.05913,1.32853,0.09523,1.96774,0.96665,1.70741,0.10005,2.07345,1.70906,0.93827,1.3411,0.47002,0.18147,0.75457,0.0102,0.00011,1.79802,1.07835,0.03647,0.03473,404
0.32166,0.82687,0.00984,1.34536,0.5532,1.05113,0.584,2.0234,2.26398,1.05205,1.45939,0.51379,0.2487,0.69814,0.00166,0.00194,1.09212,1.46097,0.04485,0.07137,405
0.17378,1.93742,0.18426,2.3357,0.94336,1.00618,0.92964,1.59426,1.75924,0.68593,1.23521,0.54214,0.11554,0.74185,3e-05,0.00335,1.2753,0.54552,0.0403,0.02958,406
0.3713,2.20882,0.00659,1.99461,1.14345,1.52537,1.845,1.47107,2.18411,1.03568,1.64326,0.37963,0.19114,1.02185,0.06223,0.00177,1.37502,0.60512,3e-05,0.00666,407
0.10881,1.048,0.01109,2.38853,0.93733,1.02949,0.11781,1.16525,1.02676,0.59766,1.32598,0.42705,0.0121,1.17599,0.13908,0.00023,2.31796,1.07122,0.02888,0.07898,408
0.12802,1.26416,0.00596,1.93887,1.18608,1.4634,0.14639,1.75553,1.75187,1.70081,1.15223,0.62379,0.35152,0.54898,0.0191,0.00019,2.08238,2.45158,0.1341,0.05105,409
0.29921,2.05358,0.00437,2.0271,1.5825,1.03532,0.99254,1.89579,1.69506,0.96759,1.16067,0.47952,0.07178,0.66423,0.00067,0.00028,1.97848,0.57795,0.03856,0.01615,410
0.05002,1.89424,0.01214,2.44804,1.06513,1.50148,1.22195,1.72462,2.3374,1.29809,1.34683,0.42024,0.03891,0.83149,0.01392,2e-05,1.5351,1.14184,2e-05,0.06792,411
0.15349,2.05345,0.02696,2.0878,1.4597,1.70506,0.75185,1.40746,1.48737,1.76403,0.93367,0.6147,0.05794,0.55878,0.00014,0.00092,1.7691,1.86638,0.10764,0.03221,412
0.31002,0.90029,0.00528,1.87033,1.03897,1.44093,0.14661,1.52833,1.65102,1.15683,1.46396,0.39162,0.00176,1.00079,0.05343,0.00093,2.20814,1.95398,0.00419,0.06433,413
0.35003,1.7023,0.09607,1.59012,0.98686,1.44995,1.53146,0.64659,1.59115,1.91515,0.94537,0.63394,0.05991,0.72999,0.09346,0.00042,1.07409,2.0861,0.18289,0.01775,414
0.1894,2.20713,0.0,2.46344,1.60036,1.64004,0.62902,1.85911,1.24785,1.16763,1.28439,0.4703,0.06509,0.81328,0.00655,0.00055,1.83182,0.6217,0.00475,0.08055,415
0.24349,0.94192,0.00232,1.96478,1.02255,0.16984,0.7215,1.46053,2.39712,1.21252,1.42054,0.4508,0.10135,0.84324,0.00583,0.00044,2.17634,2.49465,0.00158,0.07539,416
0.20312,1.37225,0.005,2.49364,1.19729,0.9326,0.60976,1.85753,2.34672,1.27216,1.1597,0.54171,0.0989,0.65165,2e-05,5e-05,2.34648,2.04403,0.05543,0.07591,417
0.24776,1.64565,4e-05,1.58911,1.48569,0.95444,1.03643,2.06819,1.78355,1.25287,1.30547,0.44927,0.09776,0.79291,0.00785,0.00234,2.03857,1.03489,0.0164,0.01159,418
0.05594,1.31073,0.00023,1.85368,0.9508,1.66661,0.69661,2.04424,2.27035,1.26947,1.64065,0.31634,0.0625,0.85441,0.01712,0.00118,1.73792,1.40322,0.0005,0.05606,419
0.17813,1.23608,0.01664,1.42931,0.73599,2.15903,1.02205,1.6207,2.24169,1.60276,1.49816,0.4245,0.01582,1.00653,0.05906,0.0007,1.08188,1.52097,0.00594,0.03663,420
0.09698,2.00339,0.27216,2.39768,1.31393,1.92128,0.72226,1.67669,1.47789,1.49095,1.18169,0.468,0.02143,0.75176,0.01483,0.00565,1.43596,1.06738,0.03071,0.06446,421
0.1371,1.8781,0.00286,1.74226,1.57601,1.77053,1.50436,2.24078,2.45401,1.67936,1.47357,0.38578,0.00603,0.86093,0.00125,0.00055,2.20476,1.39582,0.00101,0.00889,422
0.1677,1.78715,0.0,1.61581,1.25447,1.245,1.37571,2.28565,2.04438,1.61526,1.16132,0.49103,0.00452,0.74821,0.00319,0.00068,1.3746,0.85917,0.01742,0.04362,423
0.24137,2.1913,0.05559,2.62755,1.42597,1.23662,1.02172,1.80249,2.06751,1.23446,1.07539,0.58852,0.08442,0.66085,0.00191,0.00033,1.96395,1.25325,0.08576,0.04294,424
0.37275,1.47215,0.26579,1.59862,0.90874,1.42492,0.86969,1.56217,1.44737,1.17847,1.28816,0.54233,0.17433,0.71571,0.00538,0.00661,0.9553,0.83027,0.03374,0.03333,425
0.11296,1.40626,0.00039,1.66734,1.07679,2.09089,0.03363,1.69355,1.22346,1.46639,1.01488,0.53286,0.01751,0.70262,0.03192,0.00757,1.58499,1.47637,0.07254,0.03427,426
0.32405,1.98499,0.00067,1.80545,1.42511,1.21063,1.19682,1.53704,1.5242,1.23825,1.43753,0.47201,0.25556,0.77895,0.00025,0.00197,1.62631,0.83982,0.0006,0.02176,427
0.26914,0.98349,0.27078,1.88233,1.03313,1.39431,1e-05,2.27745,1.91859,1.07109,1.58091,0.45199,0.35664,0.74537,0.00139,0.00087,2.05024,1.61195,0.01158,0.03943,428
0.05164,1.49441,0.00125,2.2004,1.28734,1.21167,0.80776,1.76087,2.11019,1.39664,1.43505,0.38742,5e-05,1.04472,0.06696,7e-05,2.23563,1.77849,4e-05,0.06567,429
0.0838,1.55253,0.00163,2.37857,1.10118,1.53088,0.22378,2.0609,1.91014,0.70397,1.43835,0.40809,0.1338,1.0035,0.07634,0.00014,2.1828,0.8718,0.00685,0.03366,430
0.15987,1.18023,0.05513,2.45802,0.43942,1.13295,0.45592,1.02881,1.93037,0.40317,1.62288,0.43282,0.12205,0.7921,0.00091,0.00332,1.6592,1.21306,0.0026,0.03485,431
0.19953,2.06384,0.17563,1.95917,1.00841,1.32758,1.12357,1.58425,1.45062,1.00647,1.11305,0.47341,5e-05,1.03521,0.23447,0.00024,0.86147,0.35135,0.18467,0.04238,432
0.06536,1.2302,0.01498,1.71339,1.21798,1.38695,0.13315,2.16672,1.74157,1.42204,1.11772,0.52195,0.00125,0.80185,0.03784,0.00025,2.13373,1.96354,0.05698,0.04353,433
0.14643,1.38769,0.02988,2.01148,0.95487,1.55126,0.51632,1.74334,2.30241,0.98761,1.19195,0.4855,7e-05,0.78577,0.00301,1e-05,1.90058,1.57612,0.00214,0.01287,434
0.076,1.33423,0.04969,1.96613,1.16636,2.03378,1e-05,2.19121,1.55828,0.94174,1.43058,0.33942,8e-05,0.77347,0.00246,0.00018,2.15915,0.9409,0.00156,0.04223,435
0.07313,1.72526,0.05361,2.14181,1.40274,1.93933,0.30795,2.44167,1.86449,1.36679,1.19863,0.54561,0.23421,0.77018,0.07552,0.00037,2.0818,0.98098,0.13316,0.02213,436
0.12528,2.18075,0.03418,1.87625,1.45401,1.52803,1.27837,2.1102,2.14066,1.45068,1.10653,0.53843,0.0614,0.7288,0.01197,0.00012,1.65296,0.92653,0.03653,0.00735,437
0.11994,1.15406,0.01628,1.81745,0.96439,1.35834,0.43597,2.12846,2.39514,1.29534,1.28815,0.45801,0.08346,0.77156,0.00012,0.00063,1.85995,1.87066,0.00125,0.03985,438
0.20676,1.21451,0.10172,1.51641,1.2187,1.38419,0.41323,1.85946,1.76839,1.69991,1.36693,0.55611,0.28683,0.76861,0.05445,2e-05,1.85309,2.20663,0.10768,0.02853,439
0.22541,1.32241,8e-05,1.82056,1.27704,0.96621,0.27322,1.74945,1.00648,0.56383,1.4489,0.40834,0.21487,0.85919,0.04467,3e-05,2.08214,0.41029,0.014,0.04667,440
0.08994,2.09763,0.00098,2.52263,1.42673,1.06839,0.31981,1.83762,1.15211,0.74658,0.91079,0.61801,0.00563,0.62326,0.00217,0.00572,2.05589,0.62824,0.05906,0.05465,441
0.09,1.22038,0.00559,1.96087,1.13635,2.04062,0.41739,2.15226,2.72377,1.72549,1.46379,0.37743,0.01537,0.95372,0.04224,0.0004,2.18617,2.45939,0.00246,0.03912,442
0.05073,2.07943,0.08098,1.6028,1.10371,1.78255,0.9837,1.67322,1.34367,1.05588,1.2211,0.44252,6e-05,1.0832,0.11336,4e-05,1.06942,0.27604,0.02496,0.00914,443
0.08603,2.34109,0.00024,2.78088,1.92958,0.94565,1.09776,2.26836,2.01755,1.16847,1.24487,0.45381,0.01533,0.84325,0.01738,0.00338,2.425,0.52863,0.00018,0.07001,444
0.05182,0.96615,0.00231,1.85559,1.01116,0.47043,0.33583,0.9912,1.3605,1.00825,1.21664,0.43697,0.03052,0.72857,0.00084,0.00191,2.28398,2.11145,0.00384,0.05309,445
0.16738,1.43467,0.01565,1.78819,0.76997,1.75137,1.01241,1.91362,2.30809,1.12444,1.40872,0.35019,0.02011,0.7638,0.01473,0.0003,1.19994,0.84383,0.017,0.04715,446
0.11302,1.60882,2e-05,1.48149,1.46378,1.49942,0.81813,2.32136,1.94524,1.80359,1.20536,0.50444,0.13545,0.73237,2e-05,0.00059,1.95497,1.62987,0.00887,0.01451,447
0.05904,1.28126,0.21757,1.67429,0.99238,1.33391,0.01906,2.27693,1.4669,0.85888,1.08202,0.51241,0.05934,0.71521,0.01114,0.00602,1.61337,0.87342,0.0366,0.02886,448
0.31612,1.32824,0.00311,1.55275,1.12886,1.37643,0.50294,2.28905,1.67095,1.06911,1.29615,0.46822,0.09653,0.84747,0.01818,0.0006,1.61221,0.77664,0.0086,0.04116,449
0.14202,1.38223,0.00652,2.2422,1.09953,1.7556,0.08516,1.30874,1.22992,0.83957,1.34456,0.41837,0.02857,0.96173,0.05492,0.00051,2.24608,1.16835,0.00934,0.0305,450
0.27479,1.80487,0.03702,1.54962,1.45728,2.07931,1.12052,2.00103,1.74889,1.62423,1.50175,0.34159,0.02675,0.71856,0.00131,0.00012,1.68655,0.81035,0.04282,0.01941,451
0.31531,1.79852,0.00717,1.83158,1.46028,1.02693,0.37196,1.50198,0.8426,0.75088,0.94305,0.60941,0.02686,0.6133,0.0002,0.00129,1.939,0.62836,0.05394,0.02963,452
0.05956,1.96527,0.23066,2.58016,1.18305,1.44091,1.14655,1.65551,2.50213,1.42882,1.11599,0.52781,0.03321,0.74463,0.00986,0.01488,1.91487,1.81703,0.00918,0.02731,453
0.2621,2.37611,0.00214,2.34886,1.01058,1.73139,1.30863,1.64496,1.76022,1.13828,1.18719,0.47972,0.00014,0.60149,0.01014,0.00174,0.66974,0.26383,0.04791,0.07215,454
0.19158,2.13932,0.00383,1.74087,1.16123,1.24104,1.47748,1.96109,1.90881,0.98174,1.08765,0.51122,0.00628,0.73042,0.00362,0.00069,1.17715,0.14859,0.02698,0.01185,455
0.27662,1.41926,0.24435,2.28492,0.49627,1.48289,0.595,1.77445,2.40702,0.49962,1.08458,0.52488,0.04622,0.68477,0.01427,1e-05,1.17192,0.85323,0.00737,0.0185,456
0.05215,1.33574,0.0547,2.06247,0.83911,1.67411,0.06276,1.33076,1.1145,0.8228,1.2667,0.51424,0.0516,0.73566,0.00269,0.00041,1.65556,1.08075,0.02639,0.04087,457
0.22814,1.69433,4e-05,1.81846,1.41411,1.27056,0.65331,2.24104,1.70293,1.09766,1.16888,0.49356,0.08522,0.71395,0.00109,0.00043,1.93159,0.76773,0.02989,0.02962,458
0.307,2.16246,0.00209,2.25046,1.23592,1.09981,0.9935,1.92215,1.56985,0.77888,1.5835,0.46588,0.37333,0.77871,0.00017,0.00043,1.22526,0.05339,0.00061,0.05552,459
0.06533,2.11787,0.04883,1.94674,1.25023,2.02179,0.41749,1.75671,1.62196,1.85734,0.74941,0.70707,0.01232,0.49866,0.00699,0.00995,1.45115,2.03643,0.12781,0.02012,460
0.05239,2.10414,0.00793,2.72033,1.42555,1.59867,0.93839,1.80854,2.16995,1.33334,1.49641,0.52344,0.16865,0.90092,0.0913,5e-05,2.1365,1.34635,0.106,0.05268,461
0.21587,1.6573,0.38556,1.80644,1.0056,1.55081,1.13122,1.71959,1.85197,1.65341,1.038,0.53315,0.00012,0.7084,0.00522,0.01161,1.02949,1.30839,0.03001,0.03653,462
0.07027,1.31421,0.45051,2.35002,1.04227,1.55778,0.00345,2.25323,2.03897,1.35471,0.99203,0.6486,0.18988,0.53955,0.01439,0.00694,1.91834,2.00692,0.13308,0.03488,463
0.28519,1.60857,0.01289,1.29938,1.15672,1.2817,1.63719,1.24972,1.63846,1.6108,1.52949,0.38486,0.01381,0.9101,0.00737,2e-05,1.37111,1.33495,0.00074,0.00634,464
0.05315,1.39648,0.09104,2.24671,1.03294,1.36686,0.13383,1.50461,1.22339,0.69837,1.3097,0.46677,0.06386,0.93283,0.07107,0.00114,2.09523,0.97245,0.05919,0.03806,465
0.131,1.08639,0.00977,1.92864,0.99352,1.90246,0.08175,2.31606,2.34256,0.97424,1.58648,0.3704,0.12492,0.83411,0.00487,0.00021,2.1684,1.50327,0.00049,0.03224,466
0.0848,1.38881,0.08129,1.61928,0.92975,2.17312,0.23337,0.62465,0.77234,1.62487,1.00153,0.55275,0.00027,0.85876,0.13159,0.00105,1.42045,2.04894,0.17506,0.02328,467
0.07891,2.19942,0.00409,1.90338,1.84648,1.4892,0.46955,2.06646,1.23529,1.07533,1.03318,0.54192,1e-05,0.73661,0.00631,0.00074,2.31372,0.6499,0.03375,0.01521,468
0.26567,1.34985,0.00105,2.35396,1.1258,1.27149,0.00384,1.22068,0.84047,0.69427,1.40791,0.55767,0.45598,0.68305,0.02611,0.00199,2.26325,0.96228,0.0844,0.04082,469
0.34926,1.3647,0.00712,1.55103,1.34612,1.72308,0.04489,2.17356,1.35102,0.81195,1.3142,0.47331,0.13546,0.78641,0.0014,0.00069,2.07687,0.60194,0.0022,0.00743,470
0.34961,1.06748,0.00211,1.6328,0.84943,0.98616,0.6932,1.78019,2.10019,1.25661,1.05298,0.52788,0.0188,0.68941,0.00543,0.00365,1.48267,1.69007,0.04819,0.06278,471
0.22408,2.0273,0.01167,1.78379,1.33262,1.96539,0.00484,2.35063,1.21047,0.70119,1.15542,0.55907,0.12183,0.67106,7e-05,0.00014,1.51757,0.12403,0.06048,0.01986,472
0.31486,1.73941,0.07897,2.20514,0.97692,0.72423,1.39159,1.48667,2.05059,1.00996,1.62307,0.49091,0.31597,0.75286,0.00895,0.00232,1.10594,0.67843,0.00051,0.08054,473
0.1201,1.31885,0.00614,2.06507,1.21192,0.00182,0.97159,1.62746,2.04701,1.03358,1.37941,0.42439,0.11548,0.93064,0.05185,0.00023,2.13741,1.56875,0.00671,0.07535,474
0.05459,1.45364,0.00201,1.56636,0.94335,2.17307,0.78183,2.40079,2.16229,1.05676,1.61794,0.35389,0.03244,1.11756,0.08613,0.00458,1.41934,0.45912,2e-05,0.02492,475
0.12135,1.83597,0.00515,2.04224,1.12658,1.90479,1.25095,1.99645,2.19675,1.47278,1.45385,0.39373,0.0167,0.88378,0.01744,4e-05,1.34645,0.79349,0.00336,0.06129,476
0.07036,2.28354,0.02631,1.71367,1.26516,1.56004,0.38828,2.14551,1.14995,0.89201,0.88238,0.63445,0.06055,0.5724,0.00364,0.009,1.185,0.30571,0.08544,0.02117,477
0.25075,1.53982,0.05746,1.78088,1.2781,0.81171,0.86534,1.53153,1.32607,1.25392,1.38613,0.57617,0.35986,0.63667,0.0003,0.00311,1.51682,1.0315,0.07094,0.07252,478
0.05009,2.19395,0.02843,1.73752,1.43918,2.10897,0.49918,1.98367,1.28815,1.3971,1.08308,0.56677,0.12796,0.61969,0.00088,0.0016,1.54618,0.80863,0.07468,0.01362,479
0.34379,1.87782,0.00096,1.85659,1.3717,1.50958,1.23822,1.99477,2.17535,1.3882,1.18731,0.47474,0.01432,0.76978,7e-05,0.00058,1.73519,1.0158,0.00243,0.01683,480
0.05734,0.79258,0.04681,1.39542,0.51944,1.44992,0.04105,1.86173,1.7967,0.93597,1.41277,0.4318,0.12457,0.89271,0.05211,0.00097,1.3067,1.56969,0.0176,0.05187,481
0.1862,2.21823,0.00183,1.81363,1.76519,1.68205,0.93254,1.26992,1.20135,1.42529,1.25321,0.46336,0.02929,0.79498,0.00057,7e-05,2.16554,1.22537,6e-05,0.00526,482
0.22894,1.93023,0.05509,1.57553,0.95644,0.73764,1.30292,1.03034,1.14278,0.89549,1.27936,0.64334,0.28857,0.59715,0.01442,4e-05,0.88518,0.59988,0.0954,0.02104,483
0.39798,1.10154,0.0025,1.60147,0.76542,1.91004,0.87898,1.74183,2.35445,1.87374,1.17926,0.5862,0.22605,0.53341,0.0002,0.0,1.11573,2.05071,0.12474,0.07283,484
0.34779,0.98472,0.17237,1.3023,0.71015,1.91728,0.86455,1.20244,1.79315,1.8848,1.62418,0.69377,0.71473,0.53297,0.00672,0.00034,1.10256,2.27633,0.17727,0.03038,485
0.26307,2.26682,0.02856,1.7664,1.61767,2.11192,0.57852,1.31083,1.14102,1.83367,0.85502,0.65406,0.05971,0.54003,0.00145,4e-05,1.76548,1.8457,0.12063,0.00551,486
0.26338,1.44064,0.31195,2.43843,0.85526,1.79827,0.38492,2.09338,2.29481,0.99834,1.41468,0.56529,0.29151,0.84705,0.05666,0.00291,1.61231,1.34275,0.10547,0.03922,487
0.07127,1.71868,0.1316,1.87319,1.33173,1.33844,0.59362,1.27196,1.20784,1.3248,1.07494,0.54362,0.10649,0.65781,0.00016,0.0,1.8625,1.48425,0.06337,0.02111,488
0.246,2.12548,0.03802,1.91886,1.41021,1.76322,0.02856,2.22166,1.06662,0.94593,0.84761,0.64794,0.05281,0.51724,6e-05,0.0017,1.52707,0.51381,0.11353,0.02927,489
0.14836,1.55005,0.21953,2.26843,0.86704,0.83015,0.8246,1.92508,2.32883,0.635,1.11486,0.51788,4e-05,0.7046,0.0,0.00054,1.6054,0.89431,0.01789,0.01958,490
0.37002,1.35061,0.00303,1.65667,1.35747,1.70004,0.2902,1.55076,1.29905,1.40088,1.11496,0.49985,0.03704,0.74312,0.00115,0.00652,2.08564,1.64077,0.00138,0.02967,491
0.10462,0.95591,0.00165,1.82754,0.56175,1.09611,0.46459,1.50517,2.38196,0.91995,1.35506,0.49476,0.13337,0.80058,0.02709,0.00198,1.51748,1.94339,0.05465,0.04926,492
0.20906,1.23799,0.00632,1.83916,0.84681,0.93583,0.62932,0.95317,1.49987,0.83568,1.62726,0.45466,0.40521,0.68016,0.00976,0.00025,1.73554,1.46957,0.02016,0.01709,493
0.38406,1.28276,0.00946,1.97081,1.20735,1.11749,0.75759,1.36118,1.97461,1.24209,1.43324,0.40428,0.05169,1.04028,0.0708,0.00027,2.32952,2.05565,0.00398,0.03107,494
0.3118,0.68519,0.34026,1.20512,0.65621,0.62443,0.06817,1.8572,1.76192,1.06408,1.47815,0.4632,0.29775,0.71419,0.00226,0.00085,1.19603,1.98949,0.05551,0.01819,495
0.06796,2.1049,0.0085,1.91019,1.32622,0.48768,1.26016,1.51051,1.4346,0.79307,1.45445,0.4331,0.07448,0.81875,0.00019,0.00325,1.55563,0.43782,0.00207,0.0246,496
0.17352,1.21416,0.00462,1.34469,0.85725,1.71824,0.60066,1.12426,1.41838,1.52863,1.12773,0.49573,0.02274,0.79745,0.05949,0.00384,1.32544,1.802,0.06192,0.02173,497
0.28882,1.88503,0.00338,2.73824,1.25028,1.62117,0.89541,1.72184,2.44876,1.04464,1.51798,0.40072,0.13931,0.77271,0.0,0.00016,2.18218,1.25862,0.00178,0.03145,498
0.09289,2.12752,0.05376,2.44895,1.30176,2.21304,0.3418,2.32015,2.31658,1.79557,0.83806,0.67211,0.08963,0.5083,0.007,0.01333,1.82575,2.08714,0.11944,0.03059,499
0.37366,1.52809,0.0,1.76391,0.95845,2.11858,0.71803,2.07743,1.98563,0.87904,1.59264,0.31738,0.00058,0.90493,0.0176,0.0,1.38119,0.39474,0.0028,0.02736,500
0.30663,1.75229,0.01062,2.07712,1.22799,0.97118,1.17793,1.78281,2.13172,1.16573,1.22138,0.52234,0.07056,0.74277,0.00106,7e-05,1.7272,1.094,0.02447,0.03918,501
0.462,1.87145,0.01062,2.53681,1.37058,1.20487,0.92064,1.27969,1.65709,1.2523,1.04948,0.49447,0.00025,0.75595,0.02538,0.00347,1.84176,1.24936,0.02643,0.06947,502
0.27434,1.1824,0.03343,1.91537,1.05647,1.64538,0.05456,1.55299,1.15567,0.8383,1.37806,0.41704,0.03873,0.80259,0.00023,0.00013,1.97095,1.0057,0.00256,0.04738,503
0.05254,2.10539,0.00555,1.8877,1.55239,1.60925,1.30428,1.81529,2.23794,1.57712,1.39458,0.5298,0.08899,0.75579,0.00014,0.00074,2.12437,1.64988,0.02472,0.00501,504
0.09216,1.86962,0.05757,2.36422,1.33724,1.58739,0.37919,2.36597,1.76771,0.80849,1.2749,0.44947,0.00329,0.82343,0.00894,7e-05,1.99253,0.46862,0.00151,0.04146,505
0.05,1.94887,0.00391,2.6015,1.45885,1.20114,0.93064,1.73964,2.14036,1.51585,1.05529,0.5186,0.00675,0.6986,1e-05,0.0087,2.23763,1.7021,0.02067,0.05976,506
0.17784,1.58326,0.17095,2.10296,1.25497,1.69761,0.83172,1.76456,1.96512,1.69237,1.25991,0.44781,0.02136,0.7413,0.00089,0.00056,1.91856,1.83624,0.028,0.0587,507
0.27479,1.18989,0.01699,1.57557,0.90147,0.87452,0.99687,1.38088,1.78677,1.2128,1.59733,0.38679,0.12165,0.99328,0.04992,0.00059,1.38709,1.39541,0.0072,0.06059,508
0.19625,1.80362,0.00033,1.52421,1.38558,1.11881,1.50743,1.2371,1.60192,1.7841,1.11959,0.49783,0.00072,0.9336,0.08215,0.00224,1.6825,1.64441,0.05684,0.01365,509
0.31809,2.21698,0.00576,2.52993,1.19378,1.9807,0.65034,1.85687,1.84589,1.2096,1.09746,0.62417,0.19822,0.61184,0.01176,0.01565,1.45676,0.96751,0.0908,0.03549,510
0.10126,1.84535,0.01613,2.38029,1.43329,1.36569,0.15652,1.41115,0.92433,0.80167,1.05783,0.54934,0.01471,0.80837,0.04925,6e-05,2.25105,0.8432,0.05126,0.03493,511
0.22524,1.44571,0.04697,1.80001,0.79682,1.23903,0.98729,0.96892,1.85023,1.22901,1.16017,0.61378,0.21032,0.44179,0.00045,0.0,1.3961,1.78772,0.14129,0.01593,512
0.05312,1.64919,0.025,2.23023,0.91144,2.11874,0.1948,1.63246,1.44176,0.73063,1.34069,0.3995,0.00228,0.79137,0.00552,7e-05,1.66078,0.62668,0.00701,0.02547,513
0.05333,1.09865,0.00069,2.2525,0.47542,0.58443,0.55267,1.56488,2.45248,0.30577,1.45942,0.45165,0.20074,0.90781,0.05584,2e-05,1.70193,1.29934,0.03439,0.04581,514
0.10312,1.9594,0.00209,1.93503,1.24307,0.45837,1.59386,1.49577,1.88272,1.31654,1.14705,0.60572,0.0799,0.6896,0.00394,0.00064,1.38649,1.06436,0.0741,0.05708,515
0.13793,2.07062,0.01156,1.87368,1.34586,1.87104,1.19775,1.94873,2.1434,1.51953,1.335,0.51129,0.21461,0.71927,0.0031,9e-05,1.74114,1.23158,0.03849,0.00857,516
0.15251,1.8043,0.00556,1.54103,1.28105,1.54661,1.3251,1.81426,1.75026,1.76974,1.31033,0.48134,0.14555,0.80189,0.00651,0.00011,1.38828,1.22682,0.01353,0.03528,517
0.05777,1.41497,0.10285,1.98909,1.49519,1.28128,0.01339,2.01189,2.05847,1.34509,1.04642,0.53474,0.02118,0.68949,0.01543,1e-05,2.58999,2.17693,0.06151,0.0059,518
0.05028,2.01114,0.01154,1.79792,1.65745,1.74689,1.17975,1.65731,1.67962,1.70048,1.6468,0.34503,0.03074,1.05162,0.06173,0.00023,1.94311,1.27154,0.00858,0.02689,519
0.06181,1.89387,0.0027,2.28232,1.5693,1.74842,2e-05,2.15033,2.32215,1.49918,1.01927,0.55778,0.00479,0.55533,0.0018,0.00032,2.31089,2.25667,0.09687,0.01638,520
0.14543,1.54723,0.6689,2.35478,1.06595,2.04018,0.00034,1.52525,0.92535,0.90967,1.34585,0.50952,0.11008,0.64208,0.00491,0.0002,1.4698,0.79647,0.08441,0.03228,521
0.31989,1.37824,0.01671,1.70101,1.30887,1.25513,0.46034,1.53411,1.40744,1.11332,1.16161,0.50536,0.04863,0.72928,0.00041,0.00148,2.08339,1.35848,0.02235,0.01756,522
0.27613,1.99613,0.0075,1.49348,1.51683,0.70209,0.74335,1.20375,0.61959,0.72617,1.20182,0.53678,0.19306,0.70756,0.00129,0.00017,1.54606,0.36321,0.03195,0.01565,523
0.14728,1.61246,0.0018,1.94038,0.54968,1.24274,1.43085,1.78849,2.38312,0.83155,1.30162,0.48281,0.03102,0.83801,0.00232,0.00026,0.73125,0.48873,0.00738,0.08118,524
0.07868,1.11966,0.01835,1.77173,1.05885,0.45899,0.41503,1.65717,1.7781,0.89113,1.3059,0.4616,0.11783,0.77735,0.00096,0.00012,2.15321,1.65663,0.01228,0.0259,525
0.05063,2.01813,0.01043,1.47061,0.99641,1.45113,1.40951,1.20177,1.42562,1.63065,1.18826,0.71336,0.41791,0.55336,0.0073,0.00078,0.97621,1.38053,0.14335,0.00972,526
0.2571,1.60538,5e-05,1.93152,1.33174,1.17339,1.15552,1.00795,1.78755,1.61965,1.41064,0.44761,0.15531,0.76546,0.00024,0.00018,2.02721,2.0869,0.00191,0.03034,527
0.27449,1.80055,0.00563,1.89728,1.44503,2.1523,0.65453,1.63199,1.43565,1.41896,1.51288,0.37198,0.05144,0.92821,0.03207,0.00075,1.83212,1.03632,0.00071,0.03822,528
0.19142,0.89123,0.01169,1.71943,0.71779,1.12218,0.1742,1.30314,1.40202,0.76555,1.63572,0.45788,0.21147,0.8183,0.00139,9e-05,1.68178,1.41939,0.01557,0.05437,529
0.05307,1.78479,0.0052,2.5144,1.143,1.53084,1.08142,1.49738,2.29256,1.32922,1.62361,0.41131,0.10418,0.8725,0.00382,0.00116,1.81055,1.44831,0.00304,0.06064,530
0.18835,2.10456,0.00744,2.02906,1.66541,1.92065,0.4089,1.88338,1.29431,1.39761,1.2247,0.55442,0.15832,0.71373,0.00033,0.00014,1.97744,1.05567,0.03426,0.02916,531
0.18458,1.23515,0.11012,2.30327,0.86359,2.01306,0.27512,1.4477,2.37303,1.39664,1.07044,0.51668,0.00371,0.85904,0.0666,0.00068,1.90979,2.32903,0.05173,0.02812,532
0.14638,1.56746,0.07703,2.20081,1.15874,1.85649,0.01173,1.43824,0.78683,0.70589,1.5204,0.40215,0.068,0.89383,0.01578,0.00043,1.83074,0.52922,0.0068,0.04751,533
0.05695,1.81859,0.00483,2.61416,1.18756,1.86145,0.11116,1.9424,1.46919,0.48423,1.44475,0.39714,0.04413,0.77616,0.00936,9e-05,2.27296,0.2604,0.01783,0.02397,534
0.05108,1.59045,0.00095,1.44523,1.2669,0.7443,1.41823,1.46707,1.80473,1.66143,1.35743,0.40737,0.01023,0.83419,0.00953,0.0001,1.72343,1.73867,0.00065,0.01968,535
