ID,RMSE_full,RMSE_full_stim,ampl,ampl_1,ampl_1_init,ampl_init,base,base_init,base_sigm,base_sigm_init,chisqr,decay,decay_f,decay_f_init,decay_ff,decay_ff_init,decay_init,decay_s,decay_s_init,delay_1,delay_1_init,delay_2,delay_2_init,delay_3,delay_3_init,i_0,i_0_init,i_1,i_1_init,i_2,i_2_init,i_3,i_3_init,i_d_0,i_d_0_init,k,k_init,power,power_init,q,q_init,r_1,r_1_init,redchi,s_start,s_start_init,tau_0,tau_0_init,tau_1,tau_1_init,tau_2,tau_2_init,tau_3,tau_3_init,threshold,threshold_init,w_0,w_0_init,w_1,w_10,w_10_init,w_11,w_11_init,w_12,w_12_init,w_13,w_13_init,w_14,w_14_init,w_15,w_15_init,w_16,w_16_init,w_17,w_17_init,w_18,w_18_init,w_1_init,w_2,w_2_init,w_3,w_3_init,w_4,w_4_init,w_5,w_5_init,w_6,w_6_init,w_7,w_7_init,w_8,w_8_init,w_9,w_9_init,w_d_0,w_d_0_init,w_d_1,w_d_1_init,w_d_2,w_d_2_init,w_d_3,w_d_3_init,w_d_4,w_d_4_init,w_d_5,w_d_5_init
338.0,0.2005634925061871,0.1840167992094908,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,246.8166570854333,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.1095440776532763,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.30526,0.30526,1.96521,0.95737,0.95737,0.20776,0.20776,0.13219,0.13219,0.0094,0.0094,0.00141,0.00141,0.94825,0.94825,1.86174,1.86174,0.54389,0.54389,0.00014,0.00014,1.96521,0.16265,0.16265,1.66745,1.66745,1.2988,1.2988,0.77253,0.77253,1.88427,1.88427,1.97682,1.97682,1.87477,1.87477,1.08737,1.08737,0.35517,0.35517,2.28707,2.28651,0.18928,0.18924,2.16613,2.16613,1.99579,1.94007,1.49582,1.51115
359.0,0.1329457111213184,0.1073614516526629,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,233.8967202125418,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.03771,0.03771,2.0,2.0,1.0,1.0,1.71394,1.71394,1.9991172667738613,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.12507,0.12507,1.9849,1.15207,1.15207,0.17076,0.17076,0.14447,0.14447,0.28401,0.28401,0.11742,0.11742,0.70597,0.70597,1.40177,1.40177,0.06124,0.06124,0.12082,0.12082,1.9849,0.07667,0.07667,1.80235,1.80235,0.78892,0.78892,0.48048,0.48048,1.29,1.29,1.729,1.729,1.63495,1.63495,0.28496,0.28496,0.14552,0.14552,2.31111,2.30942,0.08919,0.08921,1.62942,1.63095,2.16561,2.09703,0.88627,0.91791
87.0,0.1599642814163477,0.1412994688795944,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,235.86180527751483,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.03778,0.03778,2.0,2.0,1.0,1.0,1.71394,1.71394,2.015912865619785,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.25143,0.25143,2.09631,1.08494,1.08494,0.02097,0.02097,0.03444,0.03444,0.4693,0.4693,0.21387,0.21387,0.74443,0.74443,1.96639,1.96639,0.56745,0.56745,0.07805,0.07805,2.09631,0.32385,0.32385,1.91838,1.91838,1.36419,1.36419,0.25715,0.25715,1.40242,1.40242,1.69887,1.69887,1.40695,1.40695,0.72079,0.72079,0.29254,0.29254,2.439,2.43905,0.37678,0.3768,2.28783,2.28789,2.28146,2.23203,1.58442,1.58723
349.0,0.1734600539313029,0.1549027000570752,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,213.2387441173284,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.8225533685241744,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.16369,0.16369,1.79566,0.61685,0.61685,0.74956,0.74956,0.24018,0.24018,0.15122,0.15122,0.08058,0.08058,0.7361,0.7361,1.81954,1.81954,1.19601,1.19601,0.17644,0.17644,1.79566,0.19814,0.19814,1.58,1.58,1.00426,1.00426,0.65691,0.65691,1.52008,1.52008,1.84633,1.84633,2.09497,2.09497,0.9324,0.9324,0.19045,0.19045,2.08924,2.08924,0.23054,0.23054,2.11745,2.11703,1.98433,1.83832,1.13126,1.16845
321.0,0.2112891451315826,0.1985320069773342,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,268.49727279138204,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.0474,0.0474,2.0,2.0,1.0,1.0,1.71394,1.71394,2.294848485396428,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.05,0.05,1.62667,0.95854,0.95854,0.36918,0.36918,0.18603,0.18603,0.36893,0.36893,0.0991,0.0991,0.77678,0.77678,1.80669,1.80669,1.29055,1.29055,0.01303,0.01303,1.62667,0.49069,0.49069,2.12339,2.12339,0.71163,0.71163,1.0607,1.0607,1.41236,1.41236,1.58302,1.58302,2.40393,2.40393,0.94765,0.94765,0.05817,0.05817,1.89262,1.89262,0.57088,0.57092,2.102,2.10208,2.56712,2.47056,0.74699,0.82798
69.0,0.1788208801887798,0.1619788069862815,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,219.91775111315624,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.03317,0.03317,2.0,2.0,1.0,1.0,1.71394,1.71394,1.8796388984030448,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.15865,0.15865,2.12541,0.71962,0.71962,0.61481,0.61481,0.1661,0.1661,0.16413,0.16413,0.06139,0.06139,0.72473,0.72473,0.96302,0.96302,0.85497,0.85497,0.17044,0.17044,2.12541,0.03312,0.03312,1.29825,1.29825,1.01781,1.01781,0.48528,0.48528,2.19995,2.19995,0.87489,0.87489,1.37575,1.37575,1.37224,1.37224,0.18459,0.18459,2.47297,2.47291,0.03854,0.03853,1.12045,1.12047,1.53536,1.51051,1.17307,1.18422
70.0,0.1437208511877045,0.1172505359728731,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,276.9755195215194,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.367312132662559,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.18964,0.18964,1.47755,1.16651,1.16651,0.04304,0.04304,0.10297,0.10297,0.13161,0.13161,0.12476,0.12476,0.67994,0.67994,2.19632,2.19632,0.23423,0.23423,0.27233,0.27233,1.47755,0.60113,0.60113,1.73626,1.73626,1.2597,1.2597,0.74376,0.74376,0.88349,0.88349,2.12215,2.12215,1.35389,1.35389,0.67627,0.67627,0.22065,0.22065,1.71855,1.71912,0.6997,0.69941,2.55202,2.55541,2.13348,2.02013,1.40715,1.46566
86.0,0.1258775903222554,0.1024726511923542,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,236.74279411722443,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,2.023442684762602,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.06616,0.06616,1.60074,0.99632,0.99632,0.19341,0.19341,0.07299,0.07299,0.16382,0.16382,0.1233,0.1233,0.68226,0.68226,2.04934,2.04934,0.59476,0.59476,0.27352,0.27352,1.60074,0.36541,0.36541,1.75067,1.75067,0.99981,0.99981,0.55993,0.55993,1.02249,1.02249,1.87807,1.87807,1.55857,1.55857,0.6082,0.6082,0.07698,0.07698,1.86245,1.86245,0.425,0.42515,2.38248,2.3844,2.12283,2.0369,1.13349,1.16327
128.0,0.1482243551964498,0.12983117277168,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,203.2728617410748,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.7373748866758532,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.28016,0.28016,2.39817,0.52765,0.52765,0.87998,0.87998,0.23118,0.23118,0.10007,0.10007,0.0146,0.0146,0.80475,0.80475,1.91427,1.91427,2.13852,2.13852,0.07401,0.07401,2.39817,0.46811,0.46811,2.14363,2.14363,1.3135,1.3135,0.88532,0.88532,2.1281,2.1281,1.70937,1.70937,2.80977,2.80977,1.59533,1.59533,0.32597,0.32597,2.7902,2.79026,0.54464,0.54464,2.22712,2.22725,2.6676,2.49411,1.45935,1.52825
83.0,0.1293397034455993,0.109332753220282,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,222.48895313601517,3.32409,0.83425,0.83425,2.15272,2.15272,3.32409,0.26855,0.26855,0.16504,0.16504,1.73305,1.73305,0.36953,0.36953,0.26581,0.26581,0.01448,0.01448,0.11203,0.11203,0.51341,0.51341,0.30926,0.30926,0.03,0.03,2.0,2.0,1.0,1.0,1.71394,1.71394,1.9016149840685053,0.18359,0.18359,0.015,0.015,0.0075,0.0075,0.019,0.019,0.019,0.019,0.0,0.0,0.19772,0.19772,2.08489,0.95543,0.95543,0.23988,0.23988,0.05242,0.05242,0.55555,0.55555,0.39846,0.39846,0.63212,0.63212,1.38517,1.38517,0.19239,0.19239,0.32221,0.32221,2.08489,0.74311,0.74311,2.0298,2.0298,1.07541,1.07541,0.45726,0.45726,1.43223,1.43223,2.23723,2.23723,2.00676,2.00676,0.56666,0.56666,0.23005,0.23005,2.42551,2.42576,0.86454,0.86461,1.6115,1.61164,2.50084,2.36166,1.19493,1.25124
